,AC,Reserved,General,Female,Male
521,A006_A0060040_parsed.csv,59,475,309,221
522,A042_A0420005_parsed.csv,31,951,492,484
523,A010_A0100023_parsed.csv,54,664,344,369
524,A047_A0470005_parsed.csv,20,581,285,311
525,A049_A0490058_parsed.csv,7,454,226,230
526,A050_A0500043_parsed.csv,13,426,215,220
527,A003_A0030004_parsed.csv,134,544,0,673
528,A024_A0240022_parsed.csv,103,407,0,506
529,A025_A0250045_parsed.csv,127,354,0,466
530,A049_A0490053_parsed.csv,14,475,231,257
531,A005_A0050062_parsed.csv,80,360,201,228
532,A008_A0080050_parsed.csv,283,697,457,521
533,A033_A0330044_parsed.csv,362,362,346,370
534,A040_A0400042_parsed.csv,9,399,184,223
535,A051_A0510006_parsed.csv,97,880,0,972
536,A013_A0130047_parsed.csv,161,613,382,381
537,A007_A0070045_parsed.csv,110,357,0,459
538,A045_A0450020_parsed.csv,28,945,0,966
539,A045_A0450045_parsed.csv,19,647,324,339
540,A043_A0430044_parsed.csv,24,601,620,0
541,A058_A0580031_parsed.csv,24,569,278,310
542,A013_A0130024_parsed.csv,139,340,244,224
543,A012_A0120021_parsed.csv,100,466,557,2
544,A016_A0160032_parsed.csv,123,658,0,772
545,A001_A0010007_parsed.csv,123,511,0,622
546,A035_A0350018_parsed.csv,92,160,117,132
547,A052_A0520038_parsed.csv,51,535,0,574
548,A035_A0350009_parsed.csv,153,278,226,195
549,A026_A0260038_parsed.csv,157,293,241,203
550,A003_A0030003_parsed.csv,164,598,413,345
551,A009_A0090005_parsed.csv,111,508,307,304
552,A035_A0350006_parsed.csv,179,411,585,0
553,A043_A0430062_parsed.csv,23,570,274,316
554,A029_A0290049_parsed.csv,42,221,125,137
